,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.272,0.122,0.069,0.53,0.004,0.003,771.0,617.0,1.01
z_Intercept,0.459,0.018,0.426,0.492,0.001,0.0,635.0,664.0,1.0
t,0.174,0.007,0.161,0.187,0.0,0.0,613.0,819.0,1.0
v_signed_contrast,4.551,0.279,4.089,5.129,0.01,0.008,818.0,669.0,1.0
z_prevresp_cat[prev_right],-0.015,0.023,-0.054,0.032,0.001,0.001,789.0,721.0,1.0
v_Intercept,0.157,0.095,-0.011,0.345,0.004,0.003,637.0,633.0,1.0
a,0.745,0.015,0.719,0.772,0.001,0.0,619.0,658.0,1.01
