,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.643,0.012,0.622,0.664,0.0,0.0,579.0,649.0,1.01
t,0.176,0.001,0.174,0.179,0.0,0.0,901.0,846.0,1.01
v_signed_contrast,7.574,0.386,6.908,8.304,0.012,0.012,1057.0,682.0,1.0
v_Intercept,-0.092,0.1,-0.276,0.084,0.004,0.003,713.0,702.0,1.01
a,0.513,0.01,0.494,0.53,0.0,0.0,1004.0,859.0,1.0
