,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.554,0.011,0.533,0.574,0.0,0.0,17207.0,17913.0,1.0
1,p_outlier,0.054,0.008,0.039,0.069,0.0,0.0,22562.0,16327.0,1.0
2,t,0.148,0.003,0.143,0.153,0.0,0.0,12917.0,20299.0,1.0
3,v_Intercept,-0.164,0.131,-0.405,0.083,0.001,0.001,17719.0,17185.0,1.0
4,v_prevresp,0.115,0.149,-0.168,0.388,0.001,0.001,18990.0,18398.0,1.0
5,v_signed_contrast,0.036,0.002,0.032,0.039,0.0,0.0,23066.0,17432.0,1.0
6,z_Intercept,0.618,0.017,0.585,0.65,0.0,0.0,15847.0,16495.0,1.0
7,z_prevresp,0.014,0.021,-0.024,0.053,0.0,0.0,17397.0,16859.0,1.0
