,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.689,0.011,0.667,0.708,0.0,0.0,1271.0,1314.0,1.0
1,p_outlier,0.141,0.014,0.115,0.166,0.0,0.0,1992.0,1556.0,1.0
2,t,0.157,0.002,0.153,0.161,0.0,0.0,2018.0,3971.0,1.0
3,v_Intercept,0.626,0.123,0.394,0.855,0.003,0.002,2280.0,4139.0,1.0
4,v_prevresp,0.135,0.14,-0.142,0.392,0.003,0.002,2501.0,3791.0,1.0
5,v_signed_contrast,0.044,0.002,0.039,0.048,0.0,0.0,1887.0,3038.0,1.0
6,z_Intercept,0.283,0.016,0.252,0.311,0.0,0.0,1872.0,2342.0,1.0
7,z_prevresp,0.037,0.019,0.002,0.074,0.0,0.0,2656.0,3945.0,1.0
