,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.601,0.008,0.587,0.615,0.0,0.0,238.0,626.0,1.01
1,p_outlier,0.095,0.009,0.08,0.112,0.0,0.0,436.0,986.0,1.01
2,t,0.125,0.002,0.122,0.128,0.0,0.0,202.0,229.0,1.02
3,v_Intercept,-0.535,0.1,-0.713,-0.345,0.007,0.005,198.0,460.0,1.04
4,v_prevresp,-0.043,0.144,-0.315,0.225,0.006,0.004,608.0,1227.0,1.01
5,v_signed_contrast,0.051,0.002,0.047,0.055,0.0,0.0,375.0,454.0,1.01
6,z_Intercept,0.406,0.012,0.387,0.431,0.001,0.001,313.0,351.0,1.02
7,z_prevresp,0.042,0.02,0.002,0.078,0.001,0.001,492.0,1014.0,1.01
