,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.681,0.017,0.651,0.713,0.0,0.0,5295.0,2306.0,1.0
1,p_outlier,0.13,0.013,0.104,0.154,0.0,0.0,13565.0,12658.0,1.0
2,t,0.1,0.005,0.093,0.106,0.0,0.0,4741.0,1968.0,1.0
3,v_Intercept,0.256,0.121,0.031,0.482,0.001,0.001,16180.0,15958.0,1.0
4,v_prevresp,0.188,0.146,-0.086,0.464,0.001,0.001,18747.0,15677.0,1.0
5,v_signed_contrast,0.046,0.002,0.041,0.051,0.0,0.0,7712.0,4225.0,1.0
6,z_Intercept,0.37,0.018,0.335,0.403,0.0,0.0,15489.0,14458.0,1.0
7,z_prevresp,-0.004,0.023,-0.048,0.038,0.0,0.0,14103.0,9947.0,1.0
