,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.554,0.009,0.537,0.571,0.0,0.0,333.0,425.0,1.01
1,p_outlier,0.068,0.008,0.052,0.083,0.0,0.0,628.0,1038.0,1.0
2,t,0.117,0.003,0.111,0.122,0.0,0.0,257.0,423.0,1.01
3,v_Intercept,-0.987,0.121,-1.199,-0.754,0.007,0.005,308.0,582.0,1.01
4,v_prevresp,-0.007,0.161,-0.301,0.307,0.009,0.006,331.0,601.0,1.01
5,v_signed_contrast,0.036,0.002,0.032,0.04,0.0,0.0,307.0,367.0,1.01
6,z_Intercept,0.483,0.017,0.45,0.507,0.001,0.001,368.0,949.0,1.01
7,z_prevresp,0.053,0.026,0.007,0.1,0.001,0.001,410.0,684.0,1.01
