,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.726,0.013,0.703,0.75,0.0,0.0,18871.0,15997.0,1.0
1,p_outlier,0.015,0.004,0.007,0.024,0.0,0.0,20198.0,14578.0,1.0
2,t,0.058,0.004,0.051,0.065,0.0,0.0,17809.0,15913.0,1.0
3,v_Intercept,0.569,0.093,0.398,0.752,0.001,0.0,19695.0,16175.0,1.0
4,v_prevresp,0.046,0.115,-0.165,0.264,0.001,0.001,19311.0,16740.0,1.0
5,v_signed_contrast,0.029,0.001,0.027,0.032,0.0,0.0,21802.0,16606.0,1.0
6,z_Intercept,0.451,0.016,0.42,0.481,0.0,0.0,21084.0,17676.0,1.0
7,z_prevresp,-0.009,0.022,-0.05,0.031,0.0,0.0,19744.0,17826.0,1.0
