,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.738,0.027,0.692,0.798,0.002,0.001,327.0,261.0,1.01
1,p_outlier,0.095,0.016,0.062,0.126,0.001,0.001,459.0,345.0,1.01
2,t,0.099,0.016,0.054,0.117,0.001,0.001,304.0,250.0,1.01
3,v_Intercept,-0.234,0.104,-0.426,-0.036,0.001,0.001,19174.0,18686.0,1.0
4,v_prevresp,0.34,0.15,0.055,0.619,0.001,0.001,16740.0,18252.0,1.0
5,v_signed_contrast,0.026,0.002,0.022,0.03,0.0,0.0,944.0,1464.0,1.0
6,z_Intercept,0.4,0.019,0.364,0.436,0.0,0.0,16248.0,17085.0,1.0
7,z_prevresp,-0.03,0.027,-0.081,0.021,0.0,0.0,15760.0,16216.0,1.0
