,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,1.459,0.029,1.405,1.512,0.0,0.0,21446.0,17561.0,1.0
1,p_outlier,0.135,0.02,0.1,0.175,0.0,0.0,23151.0,16540.0,1.0
2,t,0.004,0.004,0.0,0.011,0.0,0.0,15702.0,9907.0,1.0
3,v_Intercept,-0.029,0.05,-0.123,0.063,0.0,0.0,29988.0,19513.0,1.0
4,v_prevresp,-0.092,0.09,-0.259,0.078,0.001,0.001,19053.0,17496.0,1.0
5,v_signed_contrast,0.047,0.002,0.043,0.051,0.0,0.0,21788.0,18081.0,1.0
6,z_Intercept,0.519,0.018,0.485,0.552,0.0,0.0,22223.0,17340.0,1.0
7,z_prevresp,-0.031,0.025,-0.079,0.016,0.0,0.0,21083.0,17326.0,1.0
