,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.832,0.103,0.718,1.053,0.009,0.006,202.0,446.0,1.02
1,p_outlier,0.087,0.017,0.055,0.119,0.001,0.001,356.0,877.0,1.01
2,t,0.034,0.015,0.0,0.049,0.001,0.001,221.0,463.0,1.02
3,v_Intercept,-0.239,0.143,-0.495,0.019,0.008,0.006,314.0,1487.0,1.02
4,v_prevresp,0.137,0.195,-0.249,0.473,0.013,0.009,251.0,502.0,1.01
5,v_signed_contrast,0.034,0.003,0.029,0.039,0.0,0.0,472.0,2061.0,1.0
6,z_Intercept,0.374,0.025,0.329,0.421,0.001,0.001,351.0,1534.0,1.01
7,z_prevresp,0.077,0.033,0.017,0.14,0.002,0.001,429.0,917.0,1.01
