,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.623,0.007,0.609,0.637,0.0,0.0,376.0,745.0,1.01
1,p_outlier,0.06,0.009,0.044,0.076,0.0,0.0,471.0,869.0,1.01
2,t,0.13,0.002,0.128,0.133,0.0,0.0,332.0,468.0,1.01
3,v_Intercept,-0.012,0.108,-0.216,0.196,0.007,0.005,247.0,377.0,1.01
4,v_prevresp,0.176,0.132,-0.077,0.423,0.007,0.005,366.0,513.0,1.01
5,v_signed_contrast,0.037,0.002,0.034,0.041,0.0,0.0,542.0,825.0,1.01
6,z_Intercept,0.554,0.014,0.527,0.586,0.001,0.001,310.0,265.0,1.01
7,z_prevresp,0.048,0.019,0.013,0.084,0.001,0.001,312.0,413.0,1.01
