,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.763,0.011,0.74,0.783,0.001,0.001,96.0,246.0,1.05
1,p_outlier,0.204,0.014,0.178,0.231,0.001,0.0,506.0,906.0,1.01
2,t,0.152,0.003,0.146,0.157,0.0,0.0,61.0,324.0,1.07
3,v_Intercept,1.729,0.194,1.367,2.11,0.043,0.031,21.0,56.0,1.14
4,v_prevresp,0.099,0.188,-0.277,0.462,0.03,0.021,40.0,65.0,1.08
5,v_signed_contrast,0.035,0.002,0.032,0.038,0.0,0.0,205.0,338.0,1.01
6,z_Intercept,0.441,0.031,0.392,0.502,0.01,0.007,11.0,31.0,1.32
7,z_prevresp,0.024,0.031,-0.04,0.076,0.007,0.005,17.0,60.0,1.19
