,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.726,0.013,0.703,0.75,0.0,0.0,17357.0,15616.0,1.0
1,p_outlier,0.015,0.004,0.007,0.024,0.0,0.0,20236.0,15215.0,1.0
2,t,0.058,0.004,0.051,0.065,0.0,0.0,18219.0,14729.0,1.0
3,v_Intercept,0.57,0.094,0.396,0.75,0.001,0.001,15714.0,16983.0,1.0
4,v_prevresp,0.045,0.113,-0.169,0.258,0.001,0.001,18695.0,16875.0,1.0
5,v_signed_contrast,0.029,0.001,0.027,0.032,0.0,0.0,21292.0,16888.0,1.0
6,z_Intercept,0.451,0.017,0.42,0.483,0.0,0.0,16883.0,16492.0,1.0
7,z_prevresp,-0.009,0.021,-0.049,0.031,0.0,0.0,18396.0,17705.0,1.0
