,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.612,0.007,0.599,0.624,0.0,0.0,283.0,317.0,1.02
1,p_outlier,0.087,0.01,0.068,0.104,0.001,0.0,362.0,287.0,1.0
2,t,0.155,0.001,0.153,0.158,0.0,0.0,376.0,422.0,1.01
3,v_Intercept,0.685,0.128,0.443,0.927,0.006,0.005,418.0,348.0,1.01
4,v_prevresp,0.392,0.151,0.102,0.672,0.008,0.006,340.0,475.0,1.01
5,v_signed_contrast,0.06,0.002,0.056,0.065,0.0,0.0,389.0,658.0,1.01
6,z_Intercept,0.423,0.016,0.391,0.451,0.001,0.001,483.0,697.0,1.0
7,z_prevresp,-0.008,0.022,-0.047,0.035,0.001,0.001,425.0,539.0,1.0
