,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a,0.932,0.019,0.896,0.966,0.0,0.0,15541.0,16007.0,1.0
1,p_outlier,0.036,0.01,0.019,0.055,0.0,0.0,19436.0,15916.0,1.0
2,t,0.012,0.006,0.0,0.022,0.0,0.0,10867.0,7883.0,1.0
3,v_Intercept,-0.147,0.07,-0.275,-0.012,0.001,0.0,19582.0,18024.0,1.0
4,v_prevresp,0.012,0.103,-0.185,0.203,0.001,0.001,17092.0,17399.0,1.0
5,v_signed_contrast,0.023,0.002,0.02,0.026,0.0,0.0,22755.0,15960.0,1.0
6,z_Intercept,0.424,0.016,0.394,0.453,0.0,0.0,19400.0,18530.0,1.0
7,z_prevresp,0.065,0.023,0.021,0.108,0.0,0.0,18275.0,17785.0,1.0
