,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
705,v_signed_contrast|participant_id_offset[66],-0.374,1.322,-2.904,1.953,0.043,0.031,924.0,961.0,
706,v_signed_contrast|participant_id_offset[67],-1.666,2.094,-6.043,1.938,0.068,0.048,938.0,945.0,
707,v_signed_contrast|participant_id_offset[68],-1.225,1.862,-4.708,1.939,0.067,0.047,794.0,873.0,
708,v_signed_contrast|participant_id_offset[69],-1.042,1.675,-4.26,2.083,0.053,0.037,999.0,904.0,
709,theta_1|participant_id_offset[1],-0.354,1.072,-2.153,2.036,0.034,0.024,998.0,978.0,
710,theta_1|participant_id_offset[2],-0.877,0.887,-2.618,0.714,0.03,0.024,886.0,719.0,
711,theta_1|participant_id_offset[3],-0.823,0.917,-2.736,0.805,0.029,0.021,1030.0,868.0,
712,theta_1|participant_id_offset[4],1.035,1.5,-1.923,3.629,0.047,0.034,1049.0,726.0,
713,theta_1|participant_id_offset[5],-0.547,0.903,-2.179,1.093,0.031,0.022,847.0,875.0,
714,theta_1|participant_id_offset[6],0.233,1.134,-1.896,2.342,0.039,0.027,855.0,975.0,
715,theta_1|participant_id_offset[7],-1.524,0.854,-3.008,0.166,0.03,0.021,816.0,944.0,
716,theta_1|participant_id_offset[8],-0.604,0.954,-2.53,1.12,0.03,0.021,992.0,937.0,
717,theta_1|participant_id_offset[9],-0.762,0.918,-2.479,0.907,0.029,0.021,1009.0,973.0,
718,theta_1|participant_id_offset[10],-0.146,0.916,-1.744,1.63,0.03,0.023,935.0,845.0,
719,theta_1|participant_id_offset[11],-1.238,0.888,-3.002,0.282,0.027,0.019,1093.0,978.0,
720,theta_1|participant_id_offset[12],-1.286,0.887,-2.766,0.479,0.028,0.02,1033.0,955.0,
721,theta_1|participant_id_offset[13],0.064,1.12,-1.9,2.312,0.034,0.028,1058.0,773.0,
722,theta_1|participant_id_offset[14],3.457,0.84,1.795,4.926,0.031,0.024,737.0,776.0,
723,theta_1|participant_id_offset[15],2.063,1.329,-0.478,4.433,0.043,0.03,969.0,1048.0,
724,theta_1|participant_id_offset[16],0.825,1.206,-1.403,3.096,0.037,0.026,1063.0,941.0,
725,theta_1|participant_id_offset[17],-0.206,0.981,-2.084,1.558,0.032,0.024,957.0,906.0,
726,theta_1|participant_id_offset[18],-1.055,0.933,-2.758,0.728,0.03,0.022,964.0,983.0,
727,theta_1|participant_id_offset[19],-0.457,0.938,-2.249,1.242,0.029,0.023,1058.0,825.0,
728,theta_1|participant_id_offset[20],-0.141,1.134,-2.069,2.313,0.036,0.027,1000.0,899.0,
729,theta_1|participant_id_offset[21],-0.094,1.089,-2.218,1.859,0.035,0.026,933.0,1026.0,
730,theta_1|participant_id_offset[22],-0.08,1.02,-1.958,1.96,0.031,0.023,1061.0,909.0,
731,theta_1|participant_id_offset[23],-0.219,0.961,-2.0,1.635,0.031,0.022,972.0,908.0,
732,theta_1|participant_id_offset[24],-1.322,0.871,-3.07,0.241,0.028,0.02,986.0,942.0,
733,theta_1|participant_id_offset[25],-0.836,0.871,-2.36,0.941,0.028,0.02,964.0,975.0,
734,theta_1|participant_id_offset[26],1.188,1.305,-1.317,3.573,0.04,0.028,1063.0,1016.0,
735,theta_1|participant_id_offset[27],0.644,1.322,-1.538,3.314,0.041,0.031,1047.0,906.0,
736,theta_1|participant_id_offset[28],-1.391,0.88,-3.076,0.286,0.027,0.02,1053.0,982.0,
737,theta_1|participant_id_offset[29],-1.349,0.873,-2.959,0.232,0.027,0.019,1084.0,982.0,
738,theta_1|participant_id_offset[30],-0.44,1.012,-2.357,1.475,0.033,0.023,950.0,1009.0,
739,theta_1|participant_id_offset[31],0.055,1.081,-1.993,2.053,0.035,0.025,951.0,878.0,
740,theta_1|participant_id_offset[32],2.448,1.176,0.142,4.469,0.039,0.028,936.0,849.0,
741,theta_1|participant_id_offset[33],1.448,1.271,-1.0,3.81,0.04,0.029,1027.0,951.0,
742,theta_1|participant_id_offset[34],3.067,0.946,1.264,4.768,0.032,0.023,857.0,886.0,
743,theta_1|participant_id_offset[35],-0.418,1.06,-2.432,1.412,0.034,0.025,981.0,877.0,
744,theta_1|participant_id_offset[36],-0.35,0.876,-2.122,1.117,0.028,0.02,982.0,943.0,
745,theta_1|participant_id_offset[37],1.398,1.153,-0.645,3.572,0.037,0.026,974.0,972.0,
746,theta_1|participant_id_offset[38],0.011,0.958,-1.79,1.707,0.03,0.023,1004.0,846.0,
747,theta_1|participant_id_offset[39],2.273,0.989,0.332,4.044,0.035,0.024,831.0,807.0,
748,theta_1|participant_id_offset[40],-0.548,0.984,-2.316,1.41,0.031,0.022,997.0,887.0,
749,theta_1|participant_id_offset[41],-2.122,0.879,-3.722,-0.563,0.029,0.02,937.0,994.0,
750,theta_1|participant_id_offset[42],-1.519,0.904,-3.279,0.126,0.029,0.02,1007.0,884.0,
751,theta_1|participant_id_offset[43],2.532,1.238,-0.01,4.625,0.04,0.029,951.0,913.0,
752,theta_1|participant_id_offset[44],-0.108,0.994,-2.009,1.704,0.032,0.022,989.0,948.0,
753,theta_1|participant_id_offset[45],-0.761,0.989,-2.434,1.215,0.034,0.024,840.0,947.0,
754,theta_1|participant_id_offset[46],-0.168,1.045,-2.203,1.65,0.033,0.023,1004.0,1025.0,
755,theta_1|participant_id_offset[47],-0.694,0.87,-2.327,0.88,0.03,0.023,833.0,883.0,
756,theta_1|participant_id_offset[48],-0.54,0.941,-2.464,1.01,0.031,0.022,894.0,981.0,
757,theta_1|participant_id_offset[49],0.018,0.913,-1.705,1.701,0.028,0.022,1032.0,767.0,
758,theta_1|participant_id_offset[50],2.141,1.177,-0.16,4.397,0.039,0.027,934.0,992.0,
759,theta_1|participant_id_offset[51],0.082,1.157,-1.996,2.23,0.038,0.027,937.0,869.0,
760,theta_1|participant_id_offset[52],-0.697,0.857,-2.39,0.92,0.027,0.02,982.0,792.0,
761,theta_1|participant_id_offset[53],-0.853,0.925,-2.605,0.949,0.031,0.022,900.0,906.0,
762,theta_1|participant_id_offset[54],-0.424,0.979,-2.294,1.287,0.031,0.022,979.0,910.0,
763,theta_1|participant_id_offset[55],-1.182,0.925,-2.968,0.451,0.033,0.023,790.0,882.0,
764,theta_1|participant_id_offset[56],0.152,0.939,-1.624,1.769,0.029,0.022,1072.0,975.0,
765,theta_1|participant_id_offset[57],-1.064,0.87,-2.702,0.497,0.029,0.021,932.0,881.0,
766,theta_1|participant_id_offset[58],-0.237,1.051,-2.256,1.574,0.034,0.024,983.0,1024.0,
767,theta_1|participant_id_offset[59],0.58,1.295,-1.659,3.234,0.049,0.035,680.0,994.0,
768,theta_1|participant_id_offset[60],-0.473,1.028,-2.525,1.315,0.031,0.023,1122.0,1017.0,
769,theta_1|participant_id_offset[61],1.393,1.015,-0.327,3.431,0.035,0.025,829.0,999.0,
770,theta_1|participant_id_offset[62],-1.088,0.962,-3.034,0.54,0.031,0.022,978.0,872.0,
771,theta_1|participant_id_offset[63],-0.832,0.912,-2.482,0.987,0.029,0.021,987.0,907.0,
772,theta_1|participant_id_offset[64],0.507,0.966,-1.344,2.22,0.034,0.024,837.0,822.0,
773,theta_1|participant_id_offset[65],-0.431,0.925,-2.128,1.352,0.031,0.022,890.0,942.0,
774,theta_1|participant_id_offset[66],-0.058,1.133,-2.405,2.004,0.038,0.027,891.0,902.0,
775,theta_1|participant_id_offset[67],-1.074,0.939,-2.688,0.801,0.028,0.02,1098.0,983.0,
776,theta_1|participant_id_offset[68],-0.564,0.952,-2.295,1.26,0.031,0.022,916.0,769.0,
777,theta_1|participant_id_offset[69],0.469,1.146,-1.692,2.542,0.035,0.026,1093.0,901.0,
778,z_1|participant_id_offset[1],-0.778,0.781,-2.254,0.607,0.023,0.017,1109.0,832.0,
779,z_1|participant_id_offset[2],-1.22,0.643,-2.373,-0.064,0.021,0.015,976.0,1015.0,
780,z_1|participant_id_offset[3],0.677,0.734,-0.668,2.012,0.023,0.016,1028.0,981.0,
781,z_1|participant_id_offset[4],0.637,0.649,-0.659,1.809,0.02,0.014,1044.0,874.0,
782,z_1|participant_id_offset[5],0.296,0.741,-1.039,1.677,0.024,0.017,976.0,1008.0,
783,z_1|participant_id_offset[6],0.749,1.071,-1.09,2.92,0.037,0.026,829.0,850.0,
784,z_1|participant_id_offset[7],2.275,0.724,0.921,3.611,0.023,0.017,974.0,827.0,
785,z_1|participant_id_offset[8],-0.428,0.913,-2.083,1.339,0.028,0.021,1030.0,981.0,
786,z_1|participant_id_offset[9],-1.337,0.908,-2.978,0.423,0.031,0.022,877.0,865.0,
787,z_1|participant_id_offset[10],-0.785,0.782,-2.194,0.689,0.024,0.018,1048.0,983.0,
788,z_1|participant_id_offset[11],0.141,0.728,-1.176,1.489,0.024,0.017,933.0,942.0,
789,z_1|participant_id_offset[12],0.586,0.772,-0.797,2.07,0.025,0.018,922.0,879.0,
790,z_1|participant_id_offset[13],-0.276,1.022,-2.263,1.552,0.031,0.022,1037.0,983.0,
791,z_1|participant_id_offset[14],1.962,0.69,0.767,3.288,0.023,0.016,914.0,952.0,
792,z_1|participant_id_offset[15],-0.539,0.849,-2.106,1.147,0.027,0.021,980.0,872.0,
793,z_1|participant_id_offset[16],-0.41,0.838,-2.026,1.118,0.026,0.019,1036.0,1062.0,
794,z_1|participant_id_offset[17],2.534,0.86,0.812,4.029,0.027,0.019,1017.0,983.0,
795,z_1|participant_id_offset[18],0.482,0.732,-0.825,1.877,0.023,0.017,981.0,884.0,
796,z_1|participant_id_offset[19],0.918,0.752,-0.547,2.215,0.022,0.016,1125.0,983.0,
797,z_1|participant_id_offset[20],0.095,1.101,-1.856,2.204,0.036,0.025,956.0,979.0,
798,z_1|participant_id_offset[21],-0.845,0.951,-2.691,0.804,0.03,0.022,996.0,983.0,
799,z_1|participant_id_offset[22],-1.289,0.949,-3.113,0.354,0.031,0.022,968.0,904.0,
800,z_1|participant_id_offset[23],-0.483,0.861,-2.108,1.039,0.033,0.023,707.0,880.0,
801,z_1|participant_id_offset[24],-0.346,0.746,-1.61,1.211,0.023,0.017,1041.0,1026.0,
802,z_1|participant_id_offset[25],1.154,1.084,-0.722,3.304,0.034,0.024,994.0,937.0,
803,z_1|participant_id_offset[26],1.11,0.911,-0.532,2.791,0.028,0.02,1051.0,881.0,
804,z_1|participant_id_offset[27],0.224,0.827,-1.387,1.726,0.026,0.019,1006.0,956.0,
805,z_1|participant_id_offset[28],0.06,0.774,-1.493,1.39,0.024,0.017,1034.0,1072.0,
806,z_1|participant_id_offset[29],1.474,0.665,0.183,2.6,0.021,0.015,988.0,939.0,
807,z_1|participant_id_offset[30],-0.181,0.864,-1.897,1.368,0.029,0.02,906.0,757.0,
808,z_1|participant_id_offset[31],-0.592,0.857,-2.096,1.082,0.028,0.02,956.0,906.0,
809,z_1|participant_id_offset[32],0.339,0.601,-0.802,1.431,0.02,0.014,946.0,845.0,
810,z_1|participant_id_offset[33],0.61,0.719,-0.872,1.817,0.023,0.017,950.0,944.0,
811,z_1|participant_id_offset[34],-0.221,0.809,-1.685,1.304,0.027,0.019,911.0,942.0,
812,z_1|participant_id_offset[35],-1.772,0.839,-3.494,-0.279,0.026,0.019,1044.0,866.0,
813,z_1|participant_id_offset[36],-1.206,0.824,-2.716,0.362,0.027,0.02,948.0,983.0,
814,z_1|participant_id_offset[37],-4.238,0.934,-6.075,-2.626,0.028,0.02,1088.0,920.0,
815,z_1|participant_id_offset[38],1.607,0.725,0.309,2.932,0.023,0.017,964.0,815.0,
816,z_1|participant_id_offset[39],-1.001,0.739,-2.388,0.323,0.024,0.017,951.0,901.0,
817,z_1|participant_id_offset[40],-1.139,0.941,-3.016,0.453,0.03,0.022,988.0,942.0,
818,z_1|participant_id_offset[41],1.839,0.689,0.534,3.033,0.023,0.016,925.0,878.0,
